_id,Name,ImageUrls[0],ImageUrls[1],ImageUrls[2],PropertyType,Location,State,Address,BHKType,BathRoomNo,Area,Floor,PropertyAge,AvailableFrom,Furnishing,Amount.Type,Amount.Price,Amount.Deposite,Tenants,Parking[0],Parking[1],Facing,__v
667163661e3541e43ee5a233,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Famiy,2,4,East,0
6671636a1e3541e43ee5a235,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Famiy,2,4,East,0
6671636e1e3541e43ee5a237,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Famiy,2,4,East,0
667163731e3541e43ee5a239,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Famiy,2,4,East,0
667169621e3541e43ee5ac92,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
6671696b1e3541e43ee5acec,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
667169701e3541e43ee5ad44,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
667169771e3541e43ee5ada5,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
667169821e3541e43ee5ae54,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
6671698a1e3541e43ee5ae56,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
6671698e1e3541e43ee5ae58,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
667169941e3541e43ee5ae5a,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
667169981e3541e43ee5ae5c,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
667169a51e3541e43ee5ae5e,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
667169a91e3541e43ee5ae60,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
667169ad1e3541e43ee5ae65,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
667169b21e3541e43ee5ae68,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
667169b81e3541e43ee5ae6c,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Vadodra,Gujrat,"B-09, Suncity rd, Lajpat Nagar,Vadodra",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
66716ae31e3541e43ee5af28,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
66716aeb1e3541e43ee5af2c,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
66716af01e3541e43ee5af2e,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
66716af41e3541e43ee5af30,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
66716afa1e3541e43ee5af32,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Professionals,2,4,East,0
66716b831e3541e43ee5af39,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66716b861e3541e43ee5af3b,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66716b8f1e3541e43ee5af3d,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66716b931e3541e43ee5af3f,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66716b9b1e3541e43ee5af41,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66716bd21e3541e43ee5af45,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716bda1e3541e43ee5af47,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716bde1e3541e43ee5af4b,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716be11e3541e43ee5af4d,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716bea1e3541e43ee5af56,Rathod  Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716bff1e3541e43ee5af9c,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716c031e3541e43ee5af9e,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716c081e3541e43ee5afa0,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716c0d1e3541e43ee5afa2,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716c141e3541e43ee5afa7,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66716c2b1e3541e43ee5afb0,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66716c331e3541e43ee5afb2,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66716c371e3541e43ee5afb4,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66716c3a1e3541e43ee5afb6,Rathod  Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Dahanu,Gujrat,"B-09, Suncity rd, Parnaka,Dahanu",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
